input file is 100Square8.wav.
ファイルの長さは 8000 サンプル
サンプリング周波数は 8000 Hz
チャネル数は 1
1サンプルのビット数は 16 ビット
2684362.240005
3407295.896306
8260531.063427
248660944.979793
14869634.475916
3226327.423380
1719273.362871
1496333.465635
2182840.908367
9852831.775921
15693543.096337
994492.490033
285301.650343
129498.206883
75995.681955
53608.307183
9918150.357132
41869.471355
46268.878916
61208.536022
104039.816179
277299.867639
3305751.091608
1543079.153691
248876.498301
120766.698515
94560.538181
114639.830416
315441.394282
2775038.376669
38412.280294
3722.343482
0.000152
3304.191823
30288.119647
1942627.888136
195846.738556
63046.731866
46022.621038
51928.450403
94364.219724
514845.510441
967975.447680
71044.925346
23238.636228
11874.011395
7763.182726
6042.408766
1222972.316511
5614.377552
6699.215574
9518.970392
17310.635801
49142.366784
621343.675489
306549.365842
52102.404163
26570.538038
21810.322392
27642.198362
79380.819518
727305.790641
10457.406659
1053.185909
0.000443
1002.350748
9484.185850
627579.793764
65206.050349
21619.926673
16226.739548
18819.032136
35100.760583
196382.762022
378359.548321
28446.495748
9520.833211
4970.521773
3322.245387
2640.801023
546003.763848
2550.593114
3116.254202
4506.351541
8337.500363
24104.972048
310516.212196
155963.899230
26971.522318
13977.533177
11673.881974
15014.840478
43817.582822
407609.801119
5944.042422
608.077434
0.008179
590.794552
5703.281863
383538.197323
40399.541806
13530.158540
10317.093256
12110.152944
22868.872453
129512.114101
252888.568230
19248.080819
6530.863635
3467.969156
2346.619148
1887.432271
391966.191232
1877.494113
2292.043869
3374.702902
6304.233118
18302.167983
239059.503273
121202.121595
21185.957768
11131.481806
9341.953700
12194.233246
35939.631926
337401.729273
4956.991871
517.867298
0.294815
517.867298
4956.991871
337401.729273
35939.631926
12194.233246
9341.953700
11131.481806
21185.957768
121202.121595
239059.503273
18302.167983
6304.233118
3374.702902
2292.043869
1877.494113
391966.191232
1887.432271
2346.619148
3467.969156
6530.863635
19248.080819
252888.568230
129512.114101
22868.872453
12110.152944
10317.093256
13530.158540
40399.541806
383538.197323
5703.281863
590.794552
0.008179
608.077434
5944.042422
407609.801119
43817.582822
15014.840478
11673.881974
13977.533177
26971.522318
155963.899230
310516.212196
24104.972048
8337.500363
4506.351541
3116.254202
2550.593114
546003.763848
2640.801023
3322.245387
4970.521773
9520.833211
28446.495748
378359.548321
196382.762022
35100.760583
18819.032136
16226.739548
21619.926673
65206.050349
627579.793764
9484.185850
1002.350748
0.000443
1053.185909
10457.406659
727305.790641
79380.819518
27642.198362
21810.322392
26570.538038
52102.404163
306549.365842
621343.675489
49142.366784
17310.635801
9518.970392
6699.215574
5614.377552
1222972.316511
6042.408766
7763.182726
11874.011395
23238.636228
71044.925346
967975.447680
514845.510441
94364.219724
51928.450403
46022.621038
63046.731866
195846.738556
1942627.888136
30288.119647
3304.191823
0.000152
3722.343482
38412.280294
2775038.376669
315441.394282
114639.830416
94560.538181
120766.698515
248876.498301
1543079.153691
3305751.091608
277299.867639
104039.816179
61208.536022
46268.878916
41869.471355
9918150.357132
53608.307183
75995.681955
129498.206883
285301.650343
994492.490033
15693543.096337
9852831.775921
2182840.908367
1496333.465635
1719273.362871
3226327.423380
14869634.475916
248660944.979795
8260531.063427
3407295.896306

2684375.040039
3407384.417153
8260611.825806
248661238.695666
14869550.964911
3226307.481148
1719254.697047
1496330.963989
2182850.977202
9852858.925018
15693608.381903
994517.388023
285298.626777
129497.261092
75998.087835
53604.119592
9918135.309683
41868.163051
46269.643987
61209.193947
104035.838653
277297.902512
3305741.906532
1543093.972653
248879.722753
120771.617295
94562.050900
114643.342094
315445.816882
2775021.867722
38409.544477
3720.663611
0.000246
3305.755608
30297.599873
1942686.437719
195842.504784
63056.786551
46028.543787
51928.892167
94369.395357
514858.721908
967888.549692
71049.588765
23235.515121
11872.349539
7755.887193
6039.392924
1223029.920681
5613.363653
6698.696680
9524.870943
17302.718965
49112.538393
621285.506093
306582.826823
52120.899666
26577.649494
21810.710210
27652.258649
79398.962891
727237.030890
10464.548664
1050.983777
0.001099
1003.467926
9484.720859
627604.003514
