input file is WhiteNoise48.wav.
ファイルの長さは 48000 サンプル
サンプリング周波数は 48000 Hz
チャネル数は 1
1サンプルのビット数は 16 ビット
-20.542969,0.000000
53.789211,-90.240771
-938.652670,-260.740001
497.520306,136.541532
258.758033,-495.718113
-477.426194,42.459480
534.552321,-282.972076
264.799133,358.917851
-622.656692,864.851254
676.938509,-195.274416
-688.474991,-2.672818
-542.727794,359.418207
929.491437,-181.748996
226.442120,-650.187810
-89.125921,927.474074
-525.827470,-352.451621
0.997318,-149.164822
165.452253,445.934889
-238.939819,-54.700010
445.104073,-0.291758
300.253271,109.034342
-102.916698,-96.305057
-917.752078,-203.667589
-55.876476,-456.669141
-836.915529,36.411345
-517.798186,-495.775445
-825.650862,-412.236545
196.165196,-888.858932
-426.542420,-41.168036
-446.089990,46.941701
256.077297,178.560852
-242.377917,345.307901
-454.863597,131.262307
215.259522,-220.985892
-45.639940,767.768053
-157.268251,-225.288944
-625.873247,-176.329261
-405.802259,-84.626312
54.202992,299.101469
198.458828,271.538335
21.617024,671.978372
138.017473,314.504349
154.709427,60.606165
617.458307,-176.030204
-67.857084,906.140346
407.371225,-67.480655
-430.564696,988.702748
-213.484100,-142.446037
449.989984,47.326635
-384.096575,-185.619641
-338.425238,250.645518
-673.190191,359.569789
417.520431,73.058701
-648.740262,304.399669
-288.772123,119.157317
-25.433248,308.061575
-265.516999,-131.760386
-279.289790,-555.139986
338.704664,-86.563998
-293.836936,-19.977353
85.467896,-301.764559
114.995970,-105.034126
-129.032466,-161.736531
87.387888,75.627797
210.351563,211.761719
-459.680431,-513.939808
177.965694,696.633104
594.186071,240.346044
151.348710,241.893492
-349.208464,118.119099
-396.227420,-219.695074
602.086242,-318.735880
-135.910587,-64.922102
864.899871,753.733592
-240.871154,-377.313241
132.640147,263.942910
-179.029958,507.469201
-84.961333,388.851028
553.094968,-551.828120
-371.251314,-107.160744
96.762539,-102.542643
-825.417859,44.330690
-637.333631,538.484400
120.185644,329.498328
312.007667,642.879629
-16.681030,464.437214
349.349200,-658.639114
-365.471599,-294.529614
-7.856236,235.727041
504.278247,-112.053770
820.987346,-96.179717
-75.986923,-573.456666
409.352864,20.836329
359.332019,-517.921534
-437.273531,-428.716491
320.765865,-628.304391
-232.097340,-194.808005
294.832503,396.607328
-452.580365,-361.882774
-238.622631,-123.278771
-476.700665,892.182323
526.403646,-47.859864
-105.940370,-200.902971
444.275582,-110.974515
-241.170937,581.325541
-548.525756,-170.377035
-313.553362,98.544443
204.579409,266.789564
401.994240,339.051863
-74.456710,-495.233855
-438.389785,153.585664
380.620828,-158.406868
-722.562341,-186.424725
-502.069474,38.408469
580.048316,249.261957
206.156433,-81.845416
-365.939115,924.930555
-57.363782,302.744951
41.334386,233.325999
-1339.540111,90.185610
-377.465043,116.230065
-391.050603,87.790587
14.316087,45.014683
99.779833,-193.310425
-49.564561,702.803019
737.569659,-325.025197
-391.642273,0.794062
-373.281658,-102.046293
351.761719,0.000000
-373.281658,102.046293
-391.642273,-0.794062
737.569659,325.025197
-49.564561,-702.803019
99.779833,193.310425
14.316087,-45.014683
-391.050603,-87.790587
-377.465043,-116.230065
-1339.540111,-90.185610
41.334386,-233.325999
-57.363782,-302.744951
-365.939115,-924.930555
206.156433,81.845416
580.048316,-249.261957
-502.069474,-38.408469
-722.562341,186.424725
380.620828,158.406868
-438.389785,-153.585664
-74.456710,495.233855
401.994240,-339.051863
204.579409,-266.789564
-313.553362,-98.544443
-548.525756,170.377035
-241.170937,-581.325541
444.275582,110.974515
-105.940370,200.902971
526.403646,47.859864
-476.700665,-892.182323
-238.622631,123.278771
-452.580365,361.882774
294.832503,-396.607328
-232.097340,194.808005
320.765865,628.304391
-437.273531,428.716491
359.332019,517.921534
409.352864,-20.836329
-75.986923,573.456666
820.987346,96.179717
504.278247,112.053770
-7.856236,-235.727041
-365.471599,294.529614
349.349200,658.639114
-16.681030,-464.437214
312.007667,-642.879629
120.185644,-329.498328
-637.333631,-538.484400
-825.417859,-44.330690
96.762539,102.542643
-371.251314,107.160744
553.094968,551.828120
-84.961333,-388.851028
-179.029958,-507.469201
132.640147,-263.942910
-240.871154,377.313241
864.899871,-753.733592
-135.910587,64.922102
602.086242,318.735880
-396.227420,219.695074
-349.208464,-118.119099
151.348710,-241.893492
594.186071,-240.346044
177.965694,-696.633104
-459.680431,513.939808
210.351563,-211.761719
87.387888,-75.627797
-129.032466,161.736531
114.995970,105.034126
85.467896,301.764559
-293.836936,19.977353
338.704664,86.563998
-279.289790,555.139986
-265.516999,131.760386
-25.433248,-308.061575
-288.772123,-119.157317
-648.740262,-304.399669
417.520431,-73.058701
-673.190191,-359.569789
-338.425238,-250.645518
-384.096575,185.619641
449.989984,-47.326635
-213.484100,142.446037
-430.564696,-988.702748
407.371225,67.480655
-67.857084,-906.140346
617.458307,176.030204
154.709427,-60.606165
138.017473,-314.504349
21.617024,-671.978372
198.458828,-271.538335
54.202992,-299.101469
-405.802259,84.626312
-625.873247,176.329261
-157.268251,225.288944
-45.639940,-767.768053
215.259522,220.985892
-454.863597,-131.262307
-242.377917,-345.307901
256.077297,-178.560852
-446.089990,-46.941701
-426.542420,41.168036
196.165196,888.858932
-825.650862,412.236545
-517.798186,495.775445
-836.915529,-36.411345
-55.876476,456.669141
-917.752078,203.667589
-102.916698,96.305057
300.253271,-109.034342
445.104073,0.291758
-238.939819,54.700010
165.452253,-445.934889
0.997318,149.164822
-525.827470,352.451621
-89.125921,-927.474074
226.442120,650.187810
929.491437,181.748996
-542.727794,-359.418207
