input file is VoiceAndHighTone.wav.
0.423940
0.550558
0.586029
0.706775
0.266144
1.034818
0.397736
0.216090
0.794119
0.575044
1.277212
0.411660
0.462582
0.675782
0.517440
0.810550
0.813926
0.992057
0.885120
0.622337
1.035129
0.892733
1.052811
1.485334
1.234021
1.027485
0.809474
0.506937
0.956101
0.671177
1.258691
1.274709
0.271262
0.610438
0.973593
1.128335
0.529280
0.454934
1.167836
1.512953
2.059400
2.318888
2.417696
2.181575
0.589264
1.683003
3.300630
2.954063
3.129831
2.043248
3.709470
4.089488
3.427481
5.534154
6.351995
11.345412
11.375281
17.054714
38.660837
361.522081
41.296889
19.487403
16.054016
14.419711
12.238971
12.650812
9.655173
8.073408
7.046275
10.609611
12.291977
21.804283
27.700880
47.215037
324.880820

152.417969
1125.234507
304.692682
168.276559
120.695139
99.991351
87.015613
79.091964
55.837579
61.107027
49.053198
48.324785
43.558088
43.578258
45.295327
55.772337
569.297870
40.643388
29.190392
25.366710
24.639861
23.934821
21.500134
20.517050
20.994363
18.781852
20.189927
17.506661
18.131743
18.132188
18.803511
16.452500
16.026668
16.298836
14.270811
13.868192
14.458035
13.631761
12.337839
14.623419
14.118499
12.174069
12.579477
12.933481
13.171366
11.064155
11.867935
9.926894
10.147039
9.897287
10.849437
10.507952
9.355779
9.088624
9.383798
10.666578
9.926704
9.048763
8.943187
8.135741
8.135667
8.947229
8.380235
7.669790
8.561161
8.957860
6.987262
8.592552
7.682680
7.972522
7.911205
6.852763
7.207990
7.981114
7.840075
7.461072
7.051390
8.066199
6.504531
7.476839
8.277165
7.638338
6.590864
7.271827
7.571291
7.052923
7.304504
7.548594
6.961129
6.566548
7.689706
5.825288
6.751252
5.815000
6.117295
6.007826
5.913974
7.233506
6.382947
8.115198
6.743010
5.647338
6.355729
6.638977
6.427637
6.040090
6.186271
6.740278
5.577363
7.002794
6.190308
6.480266
6.452377
5.816468
6.600435
6.033107
5.939647
5.535278
6.917152
5.183337
5.464304
6.011386
5.233536
6.095120
6.598657
5.673536
4.966842
6.348920
6.089844
6.348920
4.966842
5.673536
6.598657
6.095120
5.233536
6.011386
5.464304
5.183337
6.917152
5.535278
5.939647
6.033107
6.600435
5.816468
6.452377
6.480266
6.190308
7.002794
5.577363
6.740278
6.186271
6.040090
6.427637
6.638977
6.355729
5.647338
6.743010
8.115198
6.382947
7.233506
5.913974
6.007826
6.117295
5.815000
6.751252
5.825288
7.689706
6.566548
6.961129
7.548594
7.304504
7.052923
7.571291
7.271827
6.590864
7.638338
8.277165
7.476839
6.504531
8.066199
7.051390
7.461072
7.840075
7.981114
7.207990
6.852763
7.911205
7.972522
7.682680
8.592552
6.987262
8.957860
8.561161
7.669790
8.380235
8.947229
8.135667
8.135741
8.943187
9.048763
9.926704
10.666578
9.383798
9.088624
9.355779
10.507952
10.849437
9.897287
10.147039
9.926894
11.867935
11.064155
13.171366
12.933481
12.579477
12.174069
14.118499
14.623419
12.337839
13.631761
14.458035
13.868192
14.270811
16.298836
16.026668
16.452500
18.803511
18.132188
18.131743
17.506661
20.189927
18.781852
20.994363
20.517050
21.500134
23.934821
24.639861
25.366710
29.190392
40.643388
569.297870
55.772337
45.295327
43.578258
43.558088
48.324785
49.053198
61.107027
55.837579
79.091964
87.015613
99.991351
120.695139
168.276559
304.692682
1125.234507

1048.984375
1753.878762
206.908047
60.376369
45.942664
33.455548
28.040716
20.355077
19.378242
11.998198
12.511733
15.472340
9.508547
11.029616
19.981765
36.486527
851.049641
42.876090
20.982611
13.461989
13.785561
10.512434
9.794476
8.191735
8.968961
7.141854
6.931033
7.466968
5.574124
5.592789
5.854605
5.661576
4.825693
6.397080
3.991820
3.637774
5.072922
5.922870
3.708011
3.743761
4.427300
3.993583
3.502342
4.373808
3.953418
3.102844
4.887624
4.431498
2.202974
3.067541
2.748472
4.013004
4.851484
1.089292
4.482200
2.721594
1.772242
4.229508
2.667518
2.469946
3.194256
3.044439
3.016302
3.344232
3.014476
3.026237
1.438284
3.047137
1.086397
2.740294
3.803036
1.864690
2.135704
2.420061
1.677251
3.125262
2.787899
2.513763
2.009276
3.446980
2.197507
1.488508
2.282673
2.247314
1.375839
2.154141
2.281380
1.886396
1.978876
1.342920
2.520563
1.723071
2.270677
2.010112
2.426689
1.398431
1.176493
1.611713
1.990856
1.500299
1.794161
1.232186
1.753524
1.632315
2.255954
1.047782
1.509698
2.190619
2.316491
2.524850
2.436909
1.525554
1.676458
2.015950
2.245088
0.599927
2.380845
2.606441
2.720871
1.562726
0.986463
1.978396
2.870105
1.312603
1.593462
2.025016
1.542522
1.446956
0.898438
1.446956
1.542522
2.025016
1.593462
1.312603
2.870105
1.978396
0.986463
1.562726
2.720871
2.606441
2.380845
0.599927
2.245088
2.015950
1.676458
1.525554
2.436909
2.524850
2.316491
2.190619
1.509698
1.047782
2.255954
1.632315
1.753524
1.232186
1.794161
1.500299
1.990856
1.611713
1.176493
1.398431
2.426689
2.010112
2.270677
1.723071
2.520563
1.342920
1.978876
1.886396
2.281380
2.154141
1.375839
2.247314
2.282673
1.488508
2.197507
3.446980
2.009276
2.513763
2.787899
3.125262
1.677251
2.420061
2.135704
1.864690
3.803036
2.740294
1.086397
3.047137
1.438284
3.026237
3.014476
3.344232
3.016302
3.044439
3.194256
2.469946
2.667518
4.229508
1.772242
2.721594
4.482200
1.089292
4.851484
4.013004
2.748472
3.067541
2.202974
4.431498
4.887624
3.102844
3.953418
4.373808
3.502342
3.993583
4.427300
3.743761
3.708011
5.922870
5.072922
3.637774
3.991820
6.397080
4.825693
5.661576
5.854605
5.592789
5.574124
7.466968
6.931033
7.141854
8.968961
8.191735
9.794476
10.512434
13.785561
13.461989
20.982611
42.876090
851.049641
36.486527
19.981765
11.029616
9.508547
15.472340
12.511733
11.998198
19.378242
20.355077
28.040716
33.455548
45.942664
60.376369
206.908047
1753.878762

868.375000
2279.553726
277.214490
327.914570
215.591343
157.100534
142.268076
125.782901
105.035895
92.120646
77.814464
73.079676
70.068632
64.444542
53.345479
65.569184
1132.853637
64.929045
55.667779
45.255426
42.330070
41.133193
38.712296
36.621525
36.959937
32.948977
32.437167
31.574975
30.282929
28.749302
30.062443
24.832628
27.422274
24.536355
24.015048
23.108786
23.200339
23.568437
23.761958
23.788007
21.817963
19.983025
19.504022
21.856598
21.304696
19.277060
19.790109
17.775917
18.647791
16.717373
17.173986
16.846072
15.801701
16.287181
16.199518
15.372941
16.727978
16.530661
16.158142
15.028112
14.498219
14.583059
15.577133
14.784078
14.228754
14.288348
14.511964
13.525712
12.829953
13.873812
12.215039
13.362544
13.005407
12.522301
12.937267
12.436311
12.469276
13.245444
12.756166
13.494147
12.313349
11.575767
11.528224
11.255881
11.853830
12.712971
11.620297
11.494733
10.894151
11.276692
11.562005
11.533619
11.063773
9.794779
12.163638
10.391406
11.035932
10.504384
11.292991
11.479034
10.173482
10.329944
10.318631
9.935895
11.332494
9.892419
11.181664
11.080209
11.074848
10.620006
8.680299
10.389418
10.263342
10.498738
9.926656
10.205630
9.434100
10.105336
10.300410
10.297191
10.233303
8.998584
10.914845
10.714888
10.029055
10.634748
10.266097
10.679316
11.320313
10.679316
10.266097
10.634748
10.029055
10.714888
10.914845
8.998584
10.233303
10.297191
10.300410
10.105336
9.434100
10.205630
9.926656
10.498738
10.263342
10.389418
8.680299
10.620006
11.074848
11.080209
11.181664
9.892419
11.332494
9.935895
10.318631
10.329944
10.173482
11.479034
11.292991
10.504384
11.035932
10.391406
12.163638
9.794779
11.063773
11.533619
11.562005
11.276692
10.894151
11.494733
11.620297
12.712971
11.853830
11.255881
11.528224
11.575767
12.313349
13.494147
12.756166
13.245444
12.469276
12.436311
12.937267
12.522301
13.005407
13.362544
12.215039
13.873812
12.829953
13.525712
14.511964
14.288348
14.228754
14.784078
15.577133
14.583059
14.498219
15.028112
16.158142
16.530661
16.727978
15.372941
16.199518
16.287181
15.801701
16.846072
17.173986
16.717373
18.647791
17.775917
19.790109
19.277060
21.304696
21.856598
19.504022
19.983025
21.817963
23.788007
23.761958
23.568437
23.200339
23.108786
24.015048
24.536355
27.422274
24.832628
30.062443
28.749302
30.282929
31.574975
32.437167
32.948977
36.959937
36.621525
38.712296
41.133193
42.330070
45.255426
55.667779
64.929045
1132.853637
65.569184
53.345479
64.444542
70.068632
73.079676
77.814464
92.120646
105.035895
125.782901
142.268076
157.100534
215.591343
327.914570
277.214490
2279.553726

1301.242188
1794.782662
444.880386
241.239823
178.185398
119.675702
116.853045
94.066686
83.932539
70.591681
69.586524
56.759654
57.021507
48.815462
52.665616
65.434626
1286.971417
45.155138
32.439852
27.176348
29.222560
29.302076
25.820829
25.400549
24.391874
23.805835
25.286319
23.155145
19.692746
19.491954
21.200598
19.577336
17.615951
16.791603
14.762446
18.294625
16.000123
14.189009
15.486781
16.799449
15.064787
14.313665
12.430959
13.105416
15.010092
12.177815
14.830162
11.916685
12.901053
13.528724
11.312215
14.001077
13.000590
12.728870
12.036557
12.029131
12.451809
11.420829
11.197520
11.695835
9.999214
9.650064
10.551305
8.675258
10.364011
10.468792
10.414935
9.282936
9.061466
9.957928
9.573687
9.967198
11.351105
11.554057
8.784348
8.934425
9.628676
9.584448
9.998138
9.098567
8.260202
9.892908
7.969331
8.316600
8.093808
9.730922
8.435589
8.561813
8.831589
6.914502
8.815660
9.197260
7.491482
8.241032
8.629701
7.989852
8.179899
7.100663
7.793430
8.251522
7.397758
7.075016
8.339471
6.746122
7.132514
8.159950
7.658815
7.444103
8.070489
6.804228
7.936135
7.372489
7.542748
6.976298
7.842702
7.279722
5.751925
8.656834
8.042781
8.693510
8.001609
7.072030
6.901850
6.716053
6.765699
7.233898
7.832610
7.193345
7.742188
7.193345
7.832610
7.233898
6.765699
6.716053
6.901850
7.072030
8.001609
8.693510
8.042781
8.656834
5.751925
7.279722
7.842702
6.976298
7.542748
7.372489
7.936135
6.804228
8.070489
7.444103
7.658815
8.159950
7.132514
6.746122
8.339471
7.075016
7.397758
8.251522
7.793430
7.100663
8.179899
7.989852
8.629701
8.241032
7.491482
9.197260
8.815660
6.914502
8.831589
8.561813
8.435589
9.730922
8.093808
8.316600
7.969331
9.892908
8.260202
9.098567
9.998138
9.584448
9.628676
8.934425
8.784348
11.554057
11.351105
9.967198
9.573687
9.957928
9.061466
9.282936
10.414935
10.468792
10.364011
8.675258
10.551305
9.650064
9.999214
11.695835
11.197520
11.420829
12.451809
12.029131
12.036557
12.728870
13.000590
14.001077
11.312215
13.528724
12.901053
11.916685
14.830162
12.177815
15.010092
13.105416
12.430959
14.313665
15.064787
16.799449
15.486781
14.189009
16.000123
18.294625
14.762446
16.791603
17.615951
19.577336
21.200598
19.491954
19.692746
23.155145
25.286319
23.805835
24.391874
25.400549
25.820829
29.302076
29.222560
27.176348
32.439852
45.155138
1286.971417
65.434626
52.665616
48.815462
57.021507
56.759654
69.586524
70.591681
83.932539
94.066686
116.853045
119.675702
178.185398
241.239823
444.880386
1794.782662

1585.300781
688.353346
396.428290
190.930769
89.560408
55.827598
41.944607
30.922688
19.961614
21.279529
13.351284
13.090828
12.776562
11.586782
17.121685
36.006937
1551.161636
42.272480
18.941567
17.443669
10.923903
9.026557
9.948482
8.020162
8.005654
6.512208
4.689711
6.894123
4.477172
6.645334
5.657602
7.438145
3.739007
4.048446
2.097678
5.574558
3.766246
4.137030
3.259780
3.103071
3.314514
3.289251
2.686655
3.068849
3.161824
2.634122
2.229357
2.611042
2.231527
2.647724
2.821617
3.374429
3.343709
3.116382
2.559405
1.789686
2.455737
2.038779
1.618058
1.672179
2.070206
2.721532
2.242054
1.659593
2.318500
1.731476
2.976754
2.725053
1.400855
1.260986
1.921689
3.002917
2.634153
0.968417
3.197485
2.001025
2.761690
1.712060
1.377625
2.849744
2.090144
2.249743
1.116022
1.446680
2.430589
2.287984
2.295817
2.326820
1.987340
1.299129
1.536332
1.192602
0.807759
2.805830
1.610698
3.051190
1.226672
1.453728
0.717389
1.837218
1.429335
1.003843
0.975818
2.873764
1.422129
1.741422
2.182497
1.203723
2.153263
2.112450
2.167113
1.316837
1.626395
1.923092
1.983549
0.938545
2.442438
2.086270
0.769682
1.954812
2.433211
1.657280
1.051534
1.049672
2.510874
2.734096
1.544692
1.372527
2.027344
1.372527
1.544692
2.734096
2.510874
1.049672
1.051534
1.657280
2.433211
1.954812
0.769682
2.086270
2.442438
0.938545
1.983549
1.923092
1.626395
1.316837
2.167113
2.112450
2.153263
1.203723
2.182497
1.741422
1.422129
2.873764
0.975818
1.003843
1.429335
1.837218
0.717389
1.453728
1.226672
3.051190
1.610698
2.805830
0.807759
1.192602
1.536332
1.299129
1.987340
2.326820
2.295817
2.287984
2.430589
1.446680
1.116022
2.249743
2.090144
2.849744
1.377625
1.712060
2.761690
2.001025
3.197485
0.968417
2.634153
3.002917
1.921689
1.260986
1.400855
2.725053
2.976754
1.731476
2.318500
1.659593
2.242054
2.721532
2.070206
1.672179
1.618058
2.038779
2.455737
1.789686
2.559405
3.116382
3.343709
3.374429
2.821617
2.647724
2.231527
2.611042
2.229357
2.634122
3.161824
3.068849
2.686655
3.289251
3.314514
3.103071
3.259780
4.137030
3.766246
5.574558
2.097678
4.048446
3.739007
7.438145
5.657602
6.645334
4.477172
6.894123
4.689711
6.512208
8.005654
8.020162
9.948482
9.026557
10.923903
17.443669
18.941567
42.272480
1551.161636
36.006937
17.121685
11.586782
12.776562
13.090828
13.351284
21.279529
19.961614
30.922688
41.944607
55.827598
89.560408
190.930769
396.428290
688.353346

907.769531
2171.186859
369.620858
309.990347
172.647572
163.639109
132.354498
106.474683
78.734169
93.935992
75.357719
51.408366
62.336215
73.205435
27.141606
239.476347
1823.853923
36.497626
70.534438
36.087742
25.207206
7.839030
11.519231
24.156981
40.709645
26.367837
40.867540
47.996491
42.937382
37.046505
35.265019
32.180127
27.051368
31.982777
27.268555
24.047801
30.786476
28.692893
9.179491
8.890772
16.775405
35.598045
26.930570
18.702330
37.581844
27.358693
28.368107
7.561651
28.117878
15.597277
17.171761
14.850140
15.906040
19.688449
9.048421
25.126664
4.412375
11.101332
10.733436
16.569286
13.185861
17.095144
15.190089
14.450152
15.979965
12.560522
11.815671
14.640580
13.857851
12.422204
14.680778
12.555509
13.863836
15.324174
10.463606
12.219498
11.265110
13.299794
9.789681
11.469826
11.944880
11.004331
11.347748
12.857329
11.145451
11.255293
12.144718
11.809655
10.996304
10.014321
11.485163
10.212734
11.008604
10.088413
10.541044
11.570244
10.976587
11.867017
9.127422
12.135720
8.924531
10.397695
9.808268
10.924554
10.552939
9.304132
10.395142
9.951625
9.940262
10.640950
8.839188
10.813591
9.790484
10.315097
10.792329
9.405186
10.438377
8.722129
11.261117
8.412893
10.236473
10.096686
8.661861
10.912200
9.415060
12.377866
6.669947
12.977875
8.613281
12.977875
6.669947
12.377866
9.415060
10.912200
8.661861
10.096686
10.236473
8.412893
11.261117
8.722129
10.438377
9.405186
10.792329
10.315097
9.790484
10.813591
8.839188
10.640950
9.940262
9.951625
10.395142
9.304132
10.552939
10.924554
9.808268
10.397695
8.924531
12.135720
9.127422
11.867017
10.976587
11.570244
10.541044
10.088413
11.008604
10.212734
11.485163
10.014321
10.996304
11.809655
12.144718
11.255293
11.145451
12.857329
11.347748
11.004331
11.944880
11.469826
9.789681
13.299794
11.265110
12.219498
10.463606
15.324174
13.863836
12.555509
14.680778
12.422204
13.857851
14.640580
11.815671
12.560522
15.979965
14.450152
15.190089
17.095144
13.185861
16.569286
10.733436
11.101332
4.412375
25.126664
9.048421
19.688449
15.906040
14.850140
17.171761
15.597277
28.117878
7.561651
28.368107
27.358693
37.581844
18.702330
26.930570
35.598045
16.775405
8.890772
9.179491
28.692893
30.786476
24.047801
27.268555
31.982777
27.051368
32.180127
35.265019
37.046505
42.937382
47.996491
40.867540
26.367837
40.709645
24.156981
11.519231
7.839030
25.207206
36.087742
70.534438
36.497626
1823.853923
239.476347
27.141606
73.205435
62.336215
51.408366
75.357719
93.935992
78.734169
106.474683
132.354498
163.639109
172.647572
309.990347
369.620858
2171.186859

1079.582031
2134.247945
504.045215
242.335827
153.530921
133.013845
110.529454
89.199566
72.782092
68.780663
75.008131
63.867302
58.290962
54.137907
43.381950
24.626642
1635.768911
35.329807
33.797515
35.634385
30.755860
32.396065
27.323522
22.880877
27.852742
23.490888
26.600658
26.121103
21.723371
22.882393
21.441829
21.101633
18.227574
21.276503
17.672883
18.590774
16.950442
18.977593
12.979191
16.169557
17.605131
21.033569
15.328323
17.856072
14.590970
16.006286
13.323755
13.608683
12.950149
15.104734
15.243153
12.662338
13.741694
13.585006
12.305578
12.942142
13.005680
12.192013
12.533054
12.029783
12.987938
10.748647
11.321487
10.093745
11.841741
10.652362
11.024679
11.115147
10.929976
10.934776
11.170699
8.692251
11.289141
9.623843
9.436786
9.604364
9.366541
9.910395
9.940513
8.844665
9.687011
9.711272
8.724681
9.949448
9.179315
8.756663
8.787471
8.624610
8.037751
7.549960
9.022362
8.382279
7.911124
8.732382
9.438537
8.144395
8.613757
9.161343
9.342485
8.932338
9.247105
8.489396
8.720327
8.909123
7.479436
7.812434
8.894519
7.842315
8.127240
7.513076
7.381428
8.419141
8.242277
8.208260
7.306203
7.168519
8.007931
8.742580
8.203289
7.248675
8.281587
8.093301
7.582411
7.906975
8.202143
7.640650
8.332877
8.596682
6.933594
8.596682
8.332877
7.640650
8.202143
7.906975
7.582411
8.093301
8.281587
7.248675
8.203289
8.742580
8.007931
7.168519
7.306203
8.208260
8.242277
8.419141
7.381428
7.513076
8.127240
7.842315
8.894519
7.812434
7.479436
8.909123
8.720327
8.489396
9.247105
8.932338
9.342485
9.161343
8.613757
8.144395
9.438537
8.732382
7.911124
8.382279
9.022362
7.549960
8.037751
8.624610
8.787471
8.756663
9.179315
9.949448
8.724681
9.711272
9.687011
8.844665
9.940513
9.910395
9.366541
9.604364
9.436786
9.623843
11.289141
8.692251
11.170699
10.934776
10.929976
11.115147
11.024679
10.652362
11.841741
10.093745
11.321487
10.748647
12.987938
12.029783
12.533054
12.192013
13.005680
12.942142
12.305578
13.585006
13.741694
12.662338
15.243153
15.104734
12.950149
13.608683
13.323755
16.006286
14.590970
17.856072
15.328323
21.033569
17.605131
16.169557
12.979191
18.977593
16.950442
18.590774
17.672883
21.276503
18.227574
21.101633
21.441829
22.882393
21.723371
26.121103
26.600658
23.490888
27.852742
22.880877
27.323522
32.396065
30.755860
35.634385
33.797515
35.329807
1635.768911
24.626642
43.381950
54.137907
58.290962
63.867302
75.008131
68.780663
72.782092
89.199566
110.529454
133.013845
153.530921
242.335827
504.045215
2134.247945

2165.933594
655.829257
364.290474
242.609236
144.690431
89.489917
85.886729
98.656164
66.398181
39.039595
25.770766
43.035228
44.006354
72.174237
150.195049
160.711460
1618.530484
181.768687
110.923470
56.523258
50.499024
30.116101
34.730446
11.493339
18.453131
28.315380
19.561736
18.140815
23.082566
21.214442
13.338437
10.560869
11.931248
11.676557
16.442158
20.975167
21.046164
11.252121
10.819790
27.622749
13.870544
16.888072
32.698484
32.390413
8.512994
20.302951
22.640873
14.584627
3.313796
15.657091
12.281690
2.316372
26.467552
22.274966
20.159169
8.168538
21.590025
16.171385
2.033993
0.497122
1.656726
5.509739
8.742557
6.515928
7.017240
7.533038
5.523602
6.452636
5.130538
6.181730
3.972263
4.396835
5.121075
4.831844
4.319672
3.807859
4.445545
5.639067
5.948619
4.230081
4.537081
4.637684
5.825919
4.179267
3.978231
4.592960
3.728016
3.754887
3.746241
3.732465
3.134119
2.585226
4.512870
4.842714
4.709786
4.737491
4.881877
4.898868
4.303252
4.857408
2.268434
4.086936
3.949341
4.216052
3.820133
3.762004
2.796939
3.297799
3.934031
3.551826
5.044002
3.100536
3.338394
2.614189
3.680068
3.904109
3.950593
2.674565
2.320262
2.888544
3.999502
3.279257
3.076164
2.706704
2.713317
4.856847
3.814899
3.432971
3.269531
3.432971
3.814899
4.856847
2.713317
2.706704
3.076164
3.279257
3.999502
2.888544
2.320262
2.674565
3.950593
3.904109
3.680068
2.614189
3.338394
3.100536
5.044002
3.551826
3.934031
3.297799
2.796939
3.762004
3.820133
4.216052
3.949341
4.086936
2.268434
4.857408
4.303252
4.898868
4.881877
4.737491
4.709786
4.842714
4.512870
2.585226
3.134119
3.732465
3.746241
3.754887
3.728016
4.592960
3.978231
4.179267
5.825919
4.637684
4.537081
4.230081
5.948619
5.639067
4.445545
3.807859
4.319672
4.831844
5.121075
4.396835
3.972263
6.181730
5.130538
6.452636
5.523602
7.533038
7.017240
6.515928
8.742557
5.509739
1.656726
0.497122
2.033993
16.171385
21.590025
8.168538
20.159169
22.274966
26.467552
2.316372
12.281690
15.657091
3.313796
14.584627
22.640873
20.302951
8.512994
32.390413
32.698484
16.888072
13.870544
27.622749
10.819790
11.252121
21.046164
20.975167
16.442158
11.676557
11.931248
10.560869
13.338437
21.214442
23.082566
18.140815
19.561736
28.315380
18.453131
11.493339
34.730446
30.116101
50.499024
56.523258
110.923470
181.768687
1618.530484
160.711460
150.195049
72.174237
44.006354
43.035228
25.770766
39.039595
66.398181
98.656164
85.886729
89.489917
144.690431
242.609236
364.290474
655.829257

1131.847656
1918.453033
268.137601
281.954402
174.163680
124.890717
108.382715
82.423256
80.793802
107.024131
63.760272
46.633746
39.191812
89.087338
26.764467
54.478773
1587.343506
115.244364
112.491233
79.935297
53.643658
54.421915
71.931327
42.570091
33.433905
35.621058
41.899827
35.854473
42.959920
39.011751
27.126035
28.797182
25.623605
33.443891
30.221268
16.423118
25.297038
20.405705
52.805052
46.381697
22.734852
49.165141
32.400568
8.415824
23.626490
16.921129
5.831598
7.391053
17.432182
22.486168
17.931430
16.574732
25.351049
22.293982
23.802188
26.135273
16.608978
3.806603
19.225306
20.435518
15.743721
18.719920
16.842082
16.832132
15.553165
14.405472
13.447977
14.278592
15.085142
14.994877
15.220722
13.125542
12.233294
13.126343
13.801112
14.101227
12.557592
13.675137
13.271837
12.094395
12.789476
12.675911
12.658866
12.808770
12.040974
10.891359
11.852829
12.209151
11.881057
11.532784
10.404378
10.249195
11.473315
11.273922
10.229567
10.670901
10.929926
10.688978
10.352987
11.877963
10.898482
11.541659
11.135348
10.709826
9.264087
10.672049
9.461749
11.313862
10.173558
9.900248
11.411935
10.395175
11.505691
9.924195
10.234127
10.037013
10.775744
9.837331
11.688756
10.905657
9.929466
11.311909
11.083962
10.546660
10.705556
9.280600
9.999542
10.894869
9.308594
10.894869
9.999542
9.280600
10.705556
10.546660
11.083962
11.311909
9.929466
10.905657
11.688756
9.837331
10.775744
10.037013
10.234127
9.924195
11.505691
10.395175
11.411935
9.900248
10.173558
11.313862
9.461749
10.672049
9.264087
10.709826
11.135348
11.541659
10.898482
11.877963
10.352987
10.688978
10.929926
10.670901
10.229567
11.273922
11.473315
10.249195
10.404378
11.532784
11.881057
12.209151
11.852829
10.891359
12.040974
12.808770
12.658866
12.675911
12.789476
12.094395
13.271837
13.675137
12.557592
14.101227
13.801112
13.126343
12.233294
13.125542
15.220722
14.994877
15.085142
14.278592
13.447977
14.405472
15.553165
16.832132
16.842082
18.719920
15.743721
20.435518
19.225306
3.806603
16.608978
26.135273
23.802188
22.293982
25.351049
16.574732
17.931430
22.486168
17.432182
7.391053
5.831598
16.921129
